title,address,unit_type,price,bedrooms,bathrooms,apartment_lat,apartment_lon,hydro_included,heat_included,water_included,laundry_included,backyard_included,parking_included,gym_included,sqft,furnished,air_conditioning,walk_score,transit_score,bike_score,img_1,"img_2""",img_3,
"
                            149 St George - 1 Bedroom Apartment for Rent
                        ","149 St. George, Toronto, ON, M5R 2L9",Apartment,1900,1.00,1,43.6533809,-79.3716164,0,1,1,1,1,0,0,616,0,0,96,10,98,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/2iAAAOSw60hfBDvE/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/gU8AAOSw8~ZfBDvE/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/glMAAOSwPfxfBDvE/$_2.JPG,1
"
                            Skyliner - Studio Apartment for Rent
                        ","224 St. George Street, Toronto, ON, M5R 2N9",Apartment,1545,1,1,43.6714339,-79.4019404,0,1,1,1,0,0,0,500,0,0,85,98,10,https://i.ebayimg.com/00/s/NzY4WDExNTY=/z/WSMAAOSw6ahe-wEv/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTY=/z/w88AAOSw11Je-wEv/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTY=/z/6hQAAOSwRkhe-wEu/$_2.JPG,1
"
                            Skyliner - 1 Bedroom Apartment for Rent
                        ","224 St. George Street, Toronto, ON, M5R 2N9",Apartment,1840,1.00,1,43.6714339,-79.4019404,0,1,1,1,0,0,0,590,0,0,85,98,10,https://i.ebayimg.com/00/s/NzY4WDExNTU=/z/mjUAAOSwGC9fCGLn/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTU=/z/EmIAAOSwGQlfCGLn/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTU=/z/4RQAAOSw8txfCGLn/$_2.JPG,1
"
                            Forest Hill Residences - 1 Bedroom Apartment for Rent
                        ","780 Eglinton Avenue West, Toronto, ON, M5N 1E9",Apartment,1700,1.00,1,43.7018973,-79.4226626,0,1,1,1,1,0,0,747,0,0,79,72,71,https://i.ebayimg.com/00/s/NjcwWDEyMTA=/z/x6wAAOSw00BfBDvB/$_27.JPG,https://i.ebayimg.com/00/s/NjcwWDEyMTA=/z/4QQAAOSwr2xfBDvC/$_2.JPG,https://i.ebayimg.com/00/s/NjcwWDEyMTA=/z/p7cAAOSwmqtfBDvE/$_2.JPG,1
"
                            Rosedale - 3 Bedroom Apartment for Rent
                        ","10 Lamport Avenue, Toronto, ON, M4W 1S6",Apartment,3900,3.00,1,43.6787886,-79.3775734,0,1,1,1,1,0,0,1483,0,0,8,80,39,,,,3
"
                            Forest Hill Residences - 2 Bedroom Apartment for Rent
                        ","780 Eglinton Avenue West, Toronto, ON, M5N 1E9",Apartment,2575,2.00,1,43.7018973,-79.4226626,0,1,1,1,1,0,0,934,0,0,79,72,71,https://i.ebayimg.com/00/s/NjcwWDEyMTA=/z/Gf0AAOSwuCdfBDvD/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTQ=/z/TcIAAOSw3StfBDvC/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTQ=/z/t0gAAOSw82VfBDvC/$_2.JPG,2
"
                            214 St George - 2 Bedroom Apartment for Rent
                        ","214 St. George Street, Toronto, ON, M5R 2N8",Apartment,2550,2.00,1,43.6712116,-79.4019404,0,1,1,1,0,0,0,810,0,0,85,98,10,https://i.ebayimg.com/00/s/NjcwWDEyMTA=/z/DmsAAOSwrIRe4XDK/$_27.JPG,https://i.ebayimg.com/00/s/NjcwWDEyMTA=/z/ujkAAOSw1Exe4XDK/$_2.JPG,https://i.ebayimg.com/00/s/NjcwWDEyMTA=/z/xSIAAOSwSMZe4XDK/$_2.JPG,2
"
                            The Ellington - 1 Bedroom + den Apartment for Rent
                        ","7  Carlton Street, Toronto, ON, M5B 2M3",Apartment,2250,1.50,1,43.6610563,-79.3826698,1,1,1,1,0,0,0,730,0,1,99,95,93,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/U~cAAOSwiX9e4XB5/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/avgAAOSwLRde4XB7/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/h2IAAOSwG~Re4XB7/$_2.JPG,1.5
"
                            2 Bedroom Apartment for Rent - 3443 Bathurst Street
                        ","3443 Bathurst Street, Toronto, ON, M6A 2C3",Apartment,2550,2.00,2,43.7280472,-79.4314888,0,0,0,1,0,0,1,1232,0,0,71,70,57,,,,2
"
                            1 Bedroom + Den Apartment for Rent - 3443 Bathurst Street
                        ","3443 Bathurst Street, Toronto, ON, M6A 2C3",Apartment,2100,1.5,1,43.7280472,-79.4314888,0,0,0,1,0,0,1,921,0,0,71,70,57,https://i.ebayimg.com/00/s/NzY4WDEzNjU=/z/PikAAOSwasBe4XA4/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDEzNjU=/z/DhgAAOSwSiVe4XA4/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDEzNjU=/z/ZEkAAOSwLjNe4XA4/$_2.JPG,1.5
"
                            40 Alexander Street - 2 Bedroom Apartment for Rent
                        ","40 Alexander Street, Toronto, ON, M4Y 1B5",Apartment,2375,2.00,1,43.663292,-79.3820119,0,1,1,0,0,0,0,882,0,0,98,92,75,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/6skAAOSwT1Re4XAy/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/JFwAAOSwMTZe4XA0/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/9O0AAOSwSfVe4XAt/$_2.JPG,2
"
                            Amazing RENOVATED Suite available!!!
                        ","2777 Kipling Avenue, Etobicoke, ON, M9V 4M2",Apartment,2195,3.00,1,43.7558049,-79.5871202,0,1,1,1,1,0,0,1100,0,0,41,63,41,https://i.ebayimg.com/00/s/MTA2NlgxNjAw/z/Sl0AAOSw8Xpe4W98/$_27.JPG,https://i.ebayimg.com/00/s/MzYwWDUwMA==/z/LGsAAOSw7ANe4W96/$_2.JPG,https://i.ebayimg.com/00/s/MzYwWDUwMA==/z/2ZMAAOSwAX9e4W96/$_2.JPG,3
"
                            Islington Terrace #3786 - Luxury Condo for Rent
                        ","7 Mabelle Avenue, Toronto, ON, M9A 0C9",Apartment,2195,2.00,2,43.645586,-79.527417,0,0,0,0,0,0,1,690,0,0,80,96,75,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/03YAAOSwN4RfBcuq/$_27.JPG,https://i.ebayimg.com/00/s/ODExWDczOQ==/z/YPgAAOSwZQ1fBcuq/$_2.JPG,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/02QAAOSwPCRfBcuq/$_2.JPG,2
"
                            Parkside Place - 1 Bedroom Apartment for Rent
                        ","55 Triller Avenue, Toronto, ON, M6R 2H6",Apartment,1765,1.00,1,43.6399616,-79.4437099,0,1,1,1,1,0,0,655,0,0,86,79,60,https://i.ebayimg.com/00/s/MTYwMFg3NjI=/z/~UYAAOSwVNpe4W5q/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/CIkAAOSwAZJe4W5p/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/mP0AAOSwSU5e4W5p/$_2.JPG,1
"
                            Parfait at Atria #3979 - Luxury Condo for Rent
                        ","60 Ann OReilly Road, Toronto, ON, M2J 0C8",Apartment,1850,1.00,1,43.77407,-79.32932,0,0,0,0,0,0,1,580,0,0,64,64,50,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/IMwAAOSwJmRfByVx/$_27.JPG,https://i.ebayimg.com/00/s/NjU5WDg1Mg==/z/KX4AAOSw3u9fByVx/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/EtMAAOSwNd1fByVx/$_2.JPG,1
"
                            Junior I Bdrm. Bsmt. Central Toronto 
                        ","M5R1Y9, Canada",Apartment,1000,1.00,1,43.6795437,-79.4098121,1,1,1,1,1,1,0,400,0,0,78,84,72,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/z5gAAOSwCN9fBywO/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/ftsAAOSwYVVfBywP/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/7RoAAOSwqOVfBywV/$_2.JPG,1
"
                            BACHELOR w/o to yard close to CASA LOMA
                        ",", Toronto M6G3C7 ON, Canada",Apartment,1500,1.00,1,43.6752576,-79.4226516,1,1,1,1,1,0,0,350,0,1,78,76,88,https://i.ebayimg.com/00/s/NTMyWDgwMA==/z/va8AAOSwfGFfByl2/$_27.JPG,https://i.ebayimg.com/00/s/NTMyWDgwMA==/z/MEcAAOSwIPhfByl~/$_2.JPG,https://i.ebayimg.com/00/s/NTMyWDgwMA==/z/crgAAOSw80FfBymH/$_2.JPG,1
"
                            Apartment for Rent in Parkdale
                        ","109 Jameson Ave, Toronto, ON M6K 2X2, Canada",Apartment,1675,1.00,1,43.6357472,-79.4350937,0,1,1,1,1,0,0,800,0,0,75,82,85,https://i.ebayimg.com/00/s/NDAwWDMwMA==/z/KkMAAOSwk8Re-jXL/$_27.JPG,https://i.ebayimg.com/00/s/NDAwWDMwMA==/z/LjoAAOSwv-Ze-jYn/$_2.JPG,https://i.ebayimg.com/00/s/NDAwWDMwMA==/z/~VsAAOSwpIhe-jYU/$_2.JPG,1
"
                            APT near Eglinton and Dufferin
                        ",", M6E 3R3, Toronto, ON",Apartment,1500,1.00,1,43.6870212,-79.4463034,1,1,1,1,0,0,0,400,0,1,57,72,73,,,,1
"
                            Newly renovated 3BR apartment
                        ","549 McRoberts Ave, York, ON M6E 4R5, Canada",Apartment,2795,3.00,1.5,43.6898504,-79.4594725,1,1,1,1,1,0,0,900,0,1,58,69,38,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/NlsAAOSwXalfByQO/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/t2EAAOSwiKRfByQR/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/5zAAAOSwudBfByP5/$_2.JPG,3
"
                            Luxury Jr. 1 Bedroom King St W & Dufferin
                        ","1251 King St W, Toronto, ON M6K 1G7, Canada",Apartment,1639,1.00,1,43.6382063,-79.4296423,0,1,1,1,1,1,0,549,0,1,80,89,53,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/kJgAAOSwua1evuUR/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/1JUAAOSwx0levuYC/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/vWQAAOSwuQdevuVQ/$_2.JPG,1
"
                            2 Bedroom With Parking at Mount Pleasant and Lawrence
                        ","1571 Mt Pleasant Rd, Toronto, ON M4N 2V4, Canada",Apartment,2300,2.00,1,43.7282731,-79.397254,0,1,1,1,0,1,0,825,0,1,73,81,57,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/TiYAAOSw8gBemIRX/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/pAwAAOSwmCZe6gud/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/Tw4AAOSwd59e6gug/$_2.JPG,2
"
                            New Apartment On the Danforth
                        ","1860 Danforth Ave, Toronto, ON M4C 1J4, Canada",Apartment,2300,2.00,1,43.6849196,-79.3172613,0,0,1,1,0,0,0,760,0,1,90,84,89,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/UUYAAOSwOGZeBkHR/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/KfgAAOSw19JeBkOX/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/0SgAAOSwyKZeBkIT/$_2.JPG,2
"
                            Upscale 3 Bedroom Apt on Roselawn Ave
                        ","838 Roselawn Ave, York, ON M6B 1B3, Canada",Apartment,2800,3.00,2,43.7026578,-79.4401712,0,1,1,1,1,0,0,1443,0,1,68,83,75,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/qP0AAOSwPTNeuYUR/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/Sr4AAOSw8AJeuYUq/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/uJAAAOSwhl1euYVQ/$_2.JPG,3
"
                            The Regatta - Two Bedroom Apartment for Rent
                        ","75 Ellen St, Barrie, ON L4N 7R6, Canada",Apartment,2100,2.00,2,44.3789246,-79.6911211,0,0,1,1,0,1,1,1060,0,1,46,44,56,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/YyMAAOSw-VBfBx2T/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/Y8oAAOSwjRJfBx2j/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/CTIAAOSwYNtfBx2r/$_2.JPG,2
"
                            Upscale Penthouse Suite Yonge & St. Clair (Air Conditioned)
                        ","60 Pleasant Blvd, Toronto, ON M4T 1K1, Canada",Apartment,3995,2.00,2,43.6877962,-79.3914731,0,1,1,1,1,0,1,1555,0,1,88,85,76,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/NPwAAOSw6Xte4mVw/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/IW4AAOSwCb5e4mYH/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/at8AAOSwB6Re4mYl/$_2.JPG,2
"
                            Yonge & St.Clair Luxury  1 Bedroom (Air Conditioned)
                        ","60 Pleasant Blvd, Toronto, ON M4T 1K1, Canada",Apartment,1849,1.00,1,43.6877962,-79.3914731,0,1,1,1,1,0,1,650,0,1,88,85,76,https://i.ebayimg.com/00/s/NDgwWDcyMA==/z/J58AAOSwzCFeXr4U/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/rLYAAOSwOL9eXr4w/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/6FUAAOSwWapeXr43/$_2.JPG,1
"
                            Yonge & St. Clair Luxury Bachelor Suite (Air Conditioned)
                        ","60 Pleasant Blvd, Toronto, ON M4T 1K1, Canada",Apartment,1599,1,1,43.6877962,-79.3914731,0,1,1,1,1,0,1,400,0,1,88,85,76,https://i.ebayimg.com/00/s/NDgwWDcyMA==/z/AMcAAOSwWcBe4mjE/$_27.JPG,https://i.ebayimg.com/00/s/NDUwWDcyMA==/z/kFIAAOSwX2xe4mjI/$_2.JPG,https://i.ebayimg.com/00/s/NDcwWDcyMA==/z/yc0AAOSwVVBe4mjU/$_2.JPG,1
"
                            Upscale 1 Bedroom Suite Yonge & Davisville
                        ","345 Merton St, Toronto, ON M4S 1B5, Canada",Apartment,1850,1.00,1,43.6979954,-79.385711,0,1,1,1,1,0,0,800,0,0,76,74,58,https://i.ebayimg.com/00/s/NTYzWDgwMA==/z/35cAAOSw6Spe4l-t/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/aNYAAOSwSz1e4l-4/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/FqsAAOSw9~Ne4l~W/$_2.JPG,1
"
                            Upscale 2 Bedroom Suite Yonge & Davisville
                        ","345 Merton St, Toronto, ON M4S 1B5, Canada",Apartment,2200,2.00,1.5,43.6979954,-79.385711,0,1,1,1,1,0,0,900,0,1,76,74,58,https://i.ebayimg.com/00/s/NTYzWDgwMA==/z/HAsAAOSwR-tevuGY/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/FtcAAOSwLrRevuGm/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/SogAAOSwkB9evuGz/$_2.JPG,2
"
                            Upscale Large 1 Bedroom Suite Yonge & St. Clair(Air Conditioned)
                        ","60 Pleasant Blvd, Toronto, ON M4T 1K1, Canada",Apartment,1999,1.00,1,43.6877962,-79.3914731,0,1,1,1,1,0,1,750,0,1,88,85,76,https://i.ebayimg.com/00/s/NDgwWDcyMA==/z/Nm4AAOSwEoNe4mqv/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/77kAAOSwafNe4muj/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/xSQAAOSwk2Je4muu/$_2.JPG,1
"
                            Amazing 2 bedroom 2 deck apt. ensuite laundry
                        ",", M6R1S1, Toronto, ON",Apartment,2500,2.00,1,43.6501537,-79.4460396,0,1,1,1,1,1,0,900,0,0,79,94,10,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/zxkAAOSwL2pfBxmh/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/zZgAAOSw1ixfBxnD/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/ploAAOSwexNfBxm0/$_2.JPG,2
"
                            Studio in Bloor West Village
                        ","29 Riverview Gardens, York, ON M6S 4E6, Canada",Apartment,1400,1.00,1,43.6495419,-79.4869514,1,1,1,1,0,0,0,500,1,0,82,79,70,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/N2MAAOSwPJZfBxXU/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/lagAAOSwwcVfBxX0/$_2.JPG,https://i.ebayimg.com/00/s/NTMyWDgwMA==/z/RMgAAOSw9qRfBxX5/$_2.JPG,1
"
                            1 Bdrm Apt Queen St. E. /Broadview (Incl Utilities) Aug 1st
                        ","781 Queen St E, Toronto, ON M4M 1H5, Canada",Apartment,1800,1.00,1,43.6593631,-79.3468857,1,1,1,0,0,0,0,450,0,0,83,88,69,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/dIgAAOSwYE9e4NTa/$_27.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/xLYAAOSwfA5e4NTh/$_2.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/iroAAOSw5-1e4NTo/$_2.JPG,1
"
                            Charming Loft Apartment
                        ","293 Keele Street, Toronto, ON, M6P 2K5",Apartment,2100,1.50,1,43.6629831,-79.4633127,0,1,1,1,0,0,0,700,1,1,91,84,67,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/2iEAAOSwNd1fBu0d/$_27.JPG,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/2QMAAOSwl59fBu0d/$_2.JPG,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/4B4AAOSwapBfBu0d/$_2.JPG,1.5
"
                            Renovated two bedroom,  Avenue and Oxton
                        ","755 Avenue Road, Toronto, ON, M5P 2J9",Apartment,2850,2.00,1,43.6969076,-79.4049524,0,1,1,1,0,0,0,1047,0,0,62,80,90,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/Mg8AAOSwXnFfButH/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/LccAAOSwP~RfButH/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/0hoAAOSwX35fButH/$_2.JPG,2
"
                            Parfait at Atria #3979 - Luxury Condo for Rent
                        ","60 Ann OReilly Road, Toronto, ON, M2J 0C8",Apartment,1850,1.00,15,43.77407,-79.32932,0,0,0,0,0,0,1,653,0,0,64,64,50,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/wtMAAOSwHM9fCGS7/$_27.JPG,https://i.ebayimg.com/00/s/NjAyWDU2Nw==/z/p-kAAOSw~edfCGS7/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/KMEAAOSwmHRfCGS7/$_2.JPG,1
"
                            66 Isabella - East Tower - One Bedroom Apartment Apartment...
                        ","66 Isabella Street, Toronto, ON, M4Y 1N3",Apartment,1950,1.00,1,43.6684244,-79.383016,0,1,0,0,1,0,0,502,0,0,98,91,75,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/Z6sAAOSwF41fBt1a/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNDc=/z/JCYAAOSwLpRfBt1Y/$_2.JPG,https://i.ebayimg.com/00/s/NjgyWDEwMjQ=/z/ERIAAOSw40dfBt1a/$_2.JPG,1
"
                            Bachelor Suite, Mount Pleasant and Eglinton
                        ","365 Eglinton Avenue East, Toronto, ON, M4P 1M5",Apartment,1300,1.00,1,43.7090918,-79.3854932,0,0,1,1,1,0,0,325,0,1,87,82,55,,,,1
"
                            1 Bedroom Apartment - Fashion District - Lease Takeover
                        ","909-525 Richmond St W, Toronto, ON M5V 1Y4, Canada",Apartment,2130,1.5,1,43.6469085,-79.4004072,0,0,0,1,0,0,1,614,0,1,99,10,53,https://i.ebayimg.com/00/s/NDQ4WDY3Mg==/z/~x4AAOSwQyBfBwdI/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/aMEAAOSwxt5fBwcu/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/aVIAAOSwjAJfBwcx/$_2.JPG,1.5
"
                            45 Balliol Street - Jr. 1 Bedroom Apartment for Rent
                        ","45 Balliol Street, Toronto, ON, M4S 1C3",Apartment,1750,1.00,1,43.6973806,-79.3949306,0,1,1,0,1,0,0,490,0,0,89,80,56,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/mcwAAOSw90le4Wqo/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Ry4AAOSwqmxe4Wqi/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/~qkAAOSwVVBe4Wqi/$_2.JPG,1
"
                            45 Balliol Street - Renovated JR 1 Bedroom Apartment for Rent
                        ","45 Balliol Street, Toronto, ON, M4S 1C3",Apartment,1850,1.00,1,43.6973806,-79.3949306,0,1,1,0,0,0,0,490,0,0,89,80,56,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/7FgAAOSwwcpe4Wqf/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/OY8AAOSwppde4Wqf/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/0bgAAOSwCTZe4Wqg/$_2.JPG,1
"
                            45 Balliol Street - Jr. 1 Bedroom Apartment for Rent
                        ","45 Balliol Street, Toronto, ON, M4S 1C3",Apartment,1725,1.00,1,43.6973806,-79.3949306,0,1,1,0,0,0,0,490,0,0,89,80,56,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/c3wAAOSwNK5e4Wqk/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/qr8AAOSwZ-Ve4Wqk/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/nqwAAOSwkwte4Wqk/$_2.JPG,1
"
                            225 Davisville Avenue - 2 Bedroom Apartment for Rent
                        ","225 Davisville Avenue, Toronto, ON, M4S 1G9",Apartment,2335,2.00,1,43.6995814,-79.3881372,0,1,1,0,0,0,0,884,0,0,82,81,69,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/bJEAAOSwZ1Ze4WqW/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/m~EAAOSwpORe4Wqd/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/fZ0AAOSwz7Ve4WqW/$_2.JPG,2
"
                            77 Davisville Avenue - Renovated JR 1 Bedroom Apartment for Rent
                        ","77 Davisville Avenue, Toronto, ON, M4S 1G4",Apartment,1895,1.00,1,43.6984455,-79.393681,0,1,1,0,0,0,0,547,0,0,86,80,54,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/-KIAAOSwpq9e4WqZ/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/2XEAAOSwvqde4WqS/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/gIcAAOSwISJe4Wqb/$_2.JPG,1
"
                            77 Davisville Avenue - 1 Bed 1 Bath Apartment for Rent
                        ","77 Davisville Avenue, Toronto, ON, M4S 1G4",Apartment,1795,1.00,1,43.6984455,-79.393681,0,1,1,0,0,0,0,547,0,0,86,80,54,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Ng0AAOSwvCRe4Wqb/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/r4kAAOSwUjJe4Wqb/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/tH4AAOSwyPRe4Wqa/$_2.JPG,1
"
                            225 Davisville Avenue -  Renovated Studio Apartment for Rent
                        ","225 Davisville Avenue, Toronto, ON, M4S 1G9",Apartment,1685,1.00,1,43.6995814,-79.3881372,0,1,1,0,0,0,0,485,0,0,82,81,69,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/0DwAAOSw2PVe4WqW/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/JNIAAOSwZgBe4WqW/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/INMAAOSwcp9e4WqS/$_2.JPG,1
"
                            77 Davisville Avenue - Renovated 2 Bed 2 Bath Apartment for Rent
                        ","77 Davisville Avenue, Toronto, ON, M4S 1G4",Apartment,2500,2.00,2,43.6984455,-79.393681,0,1,1,0,0,0,0,1012,0,0,86,80,54,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/IAgAAOSwhjNe4WqX/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/Y7EAAOSwiFhe4WqX/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/4vYAAOSwdxRe4WqX/$_2.JPG,2
"
                            Musee - 525 Adelaide Street West - 1 Bedroom+Den Apartment...
                        ","525 Adelaide Street West, Toronto, ON, M5V 1T6",Apartment,2450,1.50,2,43.6453398,-79.4021851,0,0,0,1,1,0,0,668,0,0,98,10,56,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/nmgAAOSwjDpe9zhj/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/izAAAOSwANle9zhj/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/tkAAAOSwlqte9zhj/$_2.JPG,1.5
"
                            Renovated two bedroom, Marlee and Glencairn
                        ","457 Marlee Avenue, Toronto, ON, M6B 3L2",Apartment,2350,2.00,1,43.7079671,-79.4431137,0,1,1,1,1,0,0,730,0,1,63,81,75,http://img.youtube.com/vi/O5iGA7QfEFM/0.jpg,https://i.ebayimg.com/00/s/MzAwWDUwMA==/z/TjMAAOSwZUle4Wh7/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/7n0AAOSwq0Ve4WiE/$_2.JPG,2
"
                            Large 3 bedroom apartment in the heart of North York
                        ","4 Forest Laneway, Toronto, ON, M2N 5X8",Apartment,1825,1.00,1,43.7626663,-79.4097187,0,1,1,1,0,1,0,700,0,1,91,90,53,https://i.ebayimg.com/00/s/MTA1M1gxNjAw/z/b4IAAOSw4k5e4Xdy/$_27.JPG,https://i.ebayimg.com/00/s/Mzg0WDI1Ng==/z/-eMAAOSwepNe4Xdt/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ljwAAOSwRh9e4Xd5/$_2.JPG,1
"
                             Apartment for rent tastefully furnished
                        ","Bay St, Toronto, ON, Canada",Apartment,1000,1.00,1,43.6572984,-79.3843645,1,1,1,1,1,1,0,903,1,1,98,97,91,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/CCkAAOSwt~1fBoWw/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDQ1MA==/z/wcgAAOSwLohfBoWw/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/aqIAAOSwR0dfBoWx/$_2.JPG,1
